iteration,class,precision,recall,f1-score,auc,accuracy,iter_num,model
iter18,1,0.3922651933701657,0.2011331444759206,0.2659176029962546,,,18.0,LSTM
iter18,2,0.1577235772357723,0.342756183745583,0.2160356347438752,,,18.0,LSTM
iter18,Accuracy,0.5085324232081911,,,,,18.0,LSTM
iter18,MacroAUC,0.5900673551296931,,,,,18.0,LSTM
iter18,MicroAUC,0.6312165028777919,,,,,18.0,LSTM
iter18,0,0.6623430962343096,0.6648467030659386,0.6635925382519388,,,18.0,tabular_rf
iter18,1,0.3878902554399243,0.3634751773049645,0.3752860411899313,,,18.0,tabular_rf
iter18,2,0.2202166064981949,0.2479674796747967,0.2332695984703633,,,18.0,tabular_rf
iter18,Accuracy,0.5286178455386153,,,,,18.0,tabular_rf
iter18,MacroAUC,0.6366560023723137,,,,,18.0,tabular_rf
iter18,0,0.7816091954022989,0.0285594288114237,0.0551053484602917,,,18.0,tabular_xgb
iter18,1,0.323959938366718,0.7455673758865248,0.4516648764769065,,,18.0,tabular_xgb
iter18,2,0.1540212443095599,0.4126016260162601,0.2243093922651933,,,18.0,tabular_xgb
iter18,Accuracy,0.2779305173706573,,,,,18.0,tabular_xgb
iter18,MacroAUC,0.5876652332062992,,,,,18.0,tabular_xgb
iter18,0,0.813953488372093,0.6745737583395107,0.7377381434941224,,,18.0,TF-IDF
iter18,1,0.5275908479138627,0.6384364820846905,0.5777450257921887,,,18.0,TF-IDF
iter18,2,0.3044554455445544,0.4072847682119205,0.348441926345609,,,18.0,TF-IDF
iter18,Accuracy,0.6291390728476821,,,,,18.0,TF-IDF
iter18,MacroAUC,0.782043990432157,,,,,18.0,TF-IDF
iter18,0,0.6907894736842105,0.0637135922330097,0.1166666666666666,,,18.0,Transformer
iter18,1,0.2670573461699456,0.9036827195467422,0.4122778675282714,,,18.0,Transformer
iter18,2,0.1770833333333333,0.0600706713780918,0.0897097625329815,,,18.0,Transformer
iter18,Accuracy,0.2882062950322336,,,,,18.0,Transformer
iter18,MacroAUC,0.5437604062111407,,,,,18.0,Transformer
iter18,MicroAUC,0.5687529669162148,,,,,18.0,Transformer
iter19,0,0.6497,0.7266,0.686,,,19.0,BERT Transformer
iter19,1,0.3849,0.2995,0.3369,,,19.0,BERT Transformer
iter19,2,0.1895,0.1728,0.1808,,,19.0,BERT Transformer
iter19,Accuracy,0.543,,,,,19.0,BERT Transformer
iter19,MacroAUC,0.5917,,,,,19.0,BERT Transformer
iter19,MicroAUC,0.7093,,,,,19.0,BERT Transformer
iter19,0,0.7084019769357496,0.7827669902912622,0.7437301816085328,,,19.0,GRU
iter19,1,0.4418262150220913,0.4249291784702549,0.4332129963898917,,,19.0,GRU
iter19,2,0.2408759124087591,0.1166077738515901,0.1571428571428571,,,19.0,GRU
iter19,Accuracy,0.6154721274175199,,,,,19.0,GRU
iter19,MacroAUC,0.6716173224307201,,,,,19.0,GRU
iter19,MicroAUC,0.7563194865978435,,,,,19.0,GRU
iter19,0,0.6509330406147091,0.7196601941747572,0.6835734870317003,,,19.0,LSTM
iter19,1,0.3504273504273504,0.1742209631728045,0.2327341532639545,,,19.0,LSTM
iter19,2,0.1357758620689655,0.2226148409893993,0.1686746987951807,,,19.0,LSTM
iter19,Accuracy,0.5202882062950323,,,,,19.0,LSTM
iter19,MacroAUC,0.5730780193513186,,,,,19.0,LSTM
iter19,MicroAUC,0.6939325637650604,,,,,19.0,LSTM
iter19,0,0.6973044631020769,0.6599749058971142,0.6781263429308122,,,19.0,tabular_rf
iter19,1,0.4114441416893733,0.4334928229665071,0.4221808014911463,,,19.0,tabular_rf
iter19,2,0.2536231884057971,0.2916666666666667,0.2713178294573643,,,19.0,tabular_rf
iter19,Accuracy,0.5543922369765066,,,,,19.0,tabular_rf
iter19,MacroAUC,0.6621172527884709,,,,,19.0,tabular_rf
iter19,0,0.7541899441340782,0.1129234629861982,0.1964350672971989,,,19.0,tabular_xgb
iter19,1,0.303066037735849,0.4918660287081339,0.3750456037942357,,,19.0,tabular_xgb
iter19,2,0.1761546723952739,0.6833333333333333,0.2801024765157984,,,19.0,tabular_xgb
iter19,Accuracy,0.2839632277834525,,,,,19.0,tabular_xgb
iter19,MacroAUC,0.5955546083049283,,,,,19.0,tabular_xgb
iter19,0,0.8211453744493392,0.6873156342182891,0.7482938578883982,,,19.0,TF-IDF
iter19,1,0.5348525469168901,0.6404494382022472,0.5829072315558802,,,19.0,TF-IDF
iter19,2,0.2916666666666667,0.3838709677419354,0.3314763231197771,,,19.0,TF-IDF
iter19,Accuracy,0.6334643949322848,,,,,19.0,TF-IDF
iter19,MacroAUC,0.7768867128740672,,,,,19.0,TF-IDF
iter19,0,0.7313829787234043,0.1668689320388349,0.2717391304347826,,,19.0,Transformer
iter19,1,0.2740213523131672,0.8725212464589235,0.4170616113744075,,,19.0,Transformer
iter19,2,0.3076923076923077,0.0141342756183745,0.027027027027027,,,19.0,Transformer
iter19,Accuracy,0.3394008342813803,,,,,19.0,Transformer
iter19,MacroAUC,0.5705903177179615,,,,,19.0,Transformer
iter19,MicroAUC,0.4500647059170357,,,,,19.0,Transformer
iter2,0,0.7045,0.5513,0.6185,,,2.0,BERT Transformer
iter2,1,0.354,0.6304,0.4534,,,2.0,BERT Transformer
iter2,2,0.241,0.0735,0.1127,,,2.0,BERT Transformer
iter2,Accuracy,0.5158,,,,,2.0,BERT Transformer
iter2,MacroAUC,0.6056,,,,,2.0,BERT Transformer
iter2,MicroAUC,0.6173,,,,,2.0,BERT Transformer
iter2,0,0.6506596306068602,0.7481796116504854,0.6960203217612193,,,2.0,GRU
iter2,1,0.3218884120171674,0.2124645892351274,0.2559726962457337,,,2.0,GRU
iter2,2,0.181159420289855,0.1766784452296819,0.1788908765652951,,,2.0,GRU
iter2,Accuracy,0.5434205536594615,,,,,2.0,GRU
iter2,MacroAUC,0.5854655597418689,,,,,2.0,GRU
iter2,MicroAUC,0.655393391698804,,,,,2.0,GRU
iter2,0,0.6501672240802676,0.5898058252427184,0.6185173401209036,,,2.0,LSTM
iter2,1,0.2922899884925201,0.3597733711048159,0.3225396825396825,,,2.0,LSTM
iter2,2,0.2014652014652014,0.1943462897526501,0.197841726618705,,,2.0,LSTM
iter2,Accuracy,0.4857792946530148,,,,,2.0,LSTM
iter2,MacroAUC,0.5636848131760352,,,,,2.0,LSTM
iter2,MicroAUC,0.6046257791997405,,,,,2.0,LSTM
iter2,0,0.6949229374433363,0.63875,0.6656534954407295,,,2.0,tabular_rf
iter2,1,0.3727598566308244,0.388422035480859,0.3804298125285779,,,2.0,tabular_rf
iter2,2,0.2251552795031056,0.2929292929292929,0.2546093064091308,,,2.0,tabular_rf
iter2,Accuracy,0.5279878971255674,,,,,2.0,tabular_rf
iter2,MacroAUC,0.6389675914564003,,,,,2.0,tabular_rf
iter2,0,0.7315436241610739,0.0454166666666666,0.0855237347979599,,,2.0,tabular_xgb
iter2,1,0.2509403546480387,0.4360410830999066,0.3185538881309686,,,2.0,tabular_xgb
iter2,2,0.1692229038854805,0.6686868686868687,0.270093839249286,,,2.0,tabular_xgb
iter2,Accuracy,0.2286938981341401,,,,,2.0,tabular_xgb
iter2,MacroAUC,0.5677159057826359,,,,,2.0,tabular_xgb
iter2,0,0.8197879858657244,0.6909903201787044,0.74989898989899,,,2.0,TF-IDF
iter2,1,0.5458392101551481,0.6252019386106623,0.5828313253012049,,,2.0,TF-IDF
iter2,2,0.2900232018561485,0.4032258064516129,0.3373819163292847,,,2.0,TF-IDF
iter2,Accuracy,0.6338028169014085,,,,,2.0,TF-IDF
iter2,MacroAUC,0.7735978255374749,,,,,2.0,TF-IDF
iter2,0,0.7274881516587678,0.1862864077669903,0.2966183574879227,,,2.0,Transformer
iter2,1,0.0,0.0,0.0,,,2.0,Transformer
iter2,2,0.1205417607223476,0.9434628975265018,0.2137710168134507,,,2.0,Transformer
iter2,Accuracy,0.2176715965111869,,,,,2.0,Transformer
iter2,MacroAUC,0.5489396650189079,,,,,2.0,Transformer
iter2,MicroAUC,0.5158153801197595,,,,,2.0,Transformer
iter20,0,0.7092,0.5324,0.6082,,,20.0,BERT Transformer
iter20,1,0.3646,0.6395,0.4644,,,20.0,BERT Transformer
iter20,2,0.2214,0.109,0.1461,,,20.0,BERT Transformer
iter20,Accuracy,0.5131,,,,,20.0,BERT Transformer
iter20,MacroAUC,0.6129,,,,,20.0,BERT Transformer
iter20,MicroAUC,0.6053,,,,,20.0,BERT Transformer
iter20,0,0.7837837837837838,0.1407766990291262,0.2386831275720164,,,20.0,GRU
iter20,1,0.3690036900369003,0.28328611898017,0.3205128205128205,,,20.0,GRU
iter20,2,0.1211784324624791,0.7703180212014135,0.2094140249759846,,,20.0,GRU
iter20,Accuracy,0.2464922260144103,,,,,20.0,GRU
iter20,MacroAUC,0.5967894193064659,,,,,20.0,GRU
iter20,MicroAUC,0.4554582198517092,,,,,20.0,GRU
iter20,0,0.6718659734257655,0.7057038834951457,0.6883693400414324,,,20.0,LSTM
iter20,1,0.4021352313167259,0.160056657223796,0.2289766970618034,,,20.0,LSTM
iter20,2,0.144,0.3180212014134275,0.198237885462555,,,20.0,LSTM
iter20,Accuracy,0.5180128934395146,,,,,20.0,LSTM
iter20,MacroAUC,0.5826866112576321,,,,,20.0,LSTM
iter20,MicroAUC,0.6105901346449673,,,,,20.0,LSTM
iter20,0,0.6852607709750567,0.63917089678511,0.6614138761216897,,,20.0,tabular_rf
iter20,1,0.3983666061705989,0.3871252204585538,0.3926654740608229,,,20.0,tabular_rf
iter20,2,0.2039877300613496,0.2885032537960954,0.2389937106918239,,,20.0,tabular_rf
iter20,Accuracy,0.5261429653953018,,,,,20.0,tabular_rf
iter20,MacroAUC,0.6379363782599691,,,,,20.0,tabular_rf
iter20,0,0.775609756097561,0.0672588832487309,0.123783573374854,,,20.0,tabular_xgb
iter20,1,0.3162605668821482,0.5608465608465608,0.4044515103338633,,,20.0,tabular_xgb
iter20,2,0.1572002294893861,0.5943600867678959,0.248638838475499,,,20.0,tabular_xgb
iter20,Accuracy,0.2700176812326345,,,,,20.0,tabular_xgb
iter20,MacroAUC,0.5836383465594827,,,,,20.0,tabular_xgb
iter20,0,0.8176211453744493,0.6793557833089312,0.7421031587365055,,,20.0,TF-IDF
iter20,1,0.5405046480743692,0.6491228070175439,0.5898550724637681,,,20.0,TF-IDF
iter20,2,0.292079207920792,0.3946488294314381,0.3357041251778094,,,20.0,TF-IDF
iter20,Accuracy,0.6339441535776614,,,,,20.0,TF-IDF
iter20,MacroAUC,0.7799614398478578,,,,,20.0,TF-IDF
iter20,0,0.7308707124010554,0.1680825242718446,0.273310310804144,,,20.0,Transformer
iter20,1,0.375,0.0042492917847025,0.0084033613445378,,,20.0,Transformer
iter20,2,0.1168888888888888,0.9293286219081272,0.2076589024871693,,,20.0,Transformer
iter20,Accuracy,0.2059158134243458,,,,,20.0,Transformer
iter20,MacroAUC,0.5557307216880499,,,,,20.0,Transformer
iter20,MicroAUC,0.3872286741190281,,,,,20.0,Transformer
iter21,0,0.7161,0.5226,0.6042,,,21.0,BERT Transformer
iter21,1,0.3464,0.6352,0.4483,,,21.0,BERT Transformer
iter21,2,0.2222,0.1037,0.1414,,,21.0,BERT Transformer
iter21,Accuracy,0.5039,,,,,21.0,BERT Transformer
iter21,MacroAUC,0.6041,,,,,21.0,BERT Transformer
iter21,MicroAUC,0.6326,,,,,21.0,BERT Transformer
iter21,0,0.6961770623742455,0.4199029126213592,0.5238455715367146,,,21.0,GRU
iter21,1,0.3144171779141104,0.5807365439093485,0.4079601990049751,,,21.0,GRU
iter21,2,0.1504424778761062,0.1802120141342756,0.1639871382636656,,,21.0,GRU
iter21,Accuracy,0.4372392870686386,,,,,21.0,GRU
iter21,MacroAUC,0.5859529282708272,,,,,21.0,GRU
iter21,MicroAUC,0.665057035975742,,,,,21.0,GRU
iter21,0,0.675796178343949,0.6438106796116505,0.6594157862026103,,,21.0,LSTM
iter21,1,0.3329383886255924,0.3980169971671388,0.3625806451612903,,,21.0,LSTM
iter21,2,0.1390134529147982,0.1095406360424028,0.1225296442687747,,,21.0,LSTM
iter21,Accuracy,0.5206674251042852,,,,,21.0,LSTM
iter21,MacroAUC,0.5873844223988963,,,,,21.0,LSTM
iter21,MicroAUC,0.6929621907198815,,,,,21.0,LSTM
iter21,0,0.6761412575366064,0.6538942107455227,0.6648316747829769,,,21.0,tabular_rf
iter21,1,0.394429469901168,0.3998178506375228,0.397105382180009,,,21.0,tabular_rf
iter21,2,0.2237093690248566,0.2549019607843137,0.2382892057026476,,,21.0,tabular_rf
iter21,Accuracy,0.5371399696816574,,,,,21.0,tabular_rf
iter21,MacroAUC,0.6365797136169135,,,,,21.0,tabular_rf
iter21,0,0.7844827586206896,0.0379008746355685,0.0723083035359555,,,21.0,tabular_xgb
iter21,1,0.2963090720938254,0.7823315118397086,0.4298223667750813,,,21.0,tabular_xgb
iter21,2,0.1548250265111346,0.3180827886710239,0.2082738944365192,,,21.0,tabular_xgb
iter21,Accuracy,0.2769075290550783,,,,,21.0,tabular_xgb
iter21,MacroAUC,0.5720545444244519,,,,,21.0,tabular_xgb
iter21,0,0.8243727598566308,0.6730065837600585,0.7410390656463954,,,21.0,TF-IDF
iter21,1,0.5402597402597402,0.6698872785829307,0.5981308411214953,,,21.0,TF-IDF
iter21,2,0.3044554455445544,0.4072847682119205,0.348441926345609,,,21.0,TF-IDF
iter21,Accuracy,0.637117903930131,,,,,21.0,TF-IDF
iter21,MacroAUC,0.7857861035321071,,,,,21.0,TF-IDF
iter21,0,0.8009708737864077,0.1001213592233009,0.1779935275080906,,,21.0,Transformer
iter21,1,0.3333333333333333,0.0821529745042493,0.1318181818181818,,,21.0,Transformer
iter21,2,0.1191847585290208,0.950530035335689,0.2118110236220472,,,21.0,Transformer
iter21,Accuracy,0.1865756541524459,,,,,21.0,Transformer
iter21,MacroAUC,0.5451830251519857,,,,,21.0,Transformer
iter21,MicroAUC,0.3903569776332806,,,,,21.0,Transformer
iter22,0,0.6707,0.6859,0.6782,,,22.0,BERT Transformer
iter22,1,0.3619,0.4199,0.3887,,,22.0,BERT Transformer
iter22,2,0.1643,0.0849,0.1119,,,22.0,BERT Transformer
iter22,Accuracy,0.5406,,,,,22.0,BERT Transformer
iter22,MacroAUC,0.6145,,,,,22.0,BERT Transformer
iter22,MicroAUC,0.7006,,,,,22.0,BERT Transformer
iter22,0,0.7585114806017419,0.5813106796116505,0.6581930608038474,,,22.0,GRU
iter22,1,0.4458204334365325,0.2039660056657223,0.2798833819241982,,,22.0,GRU
iter22,2,0.1569933396764985,0.5830388692579506,0.2473763118440779,,,22.0,GRU
iter22,Accuracy,0.4804702313234736,,,,,22.0,GRU
iter22,MacroAUC,0.6613196043548876,,,,,22.0,GRU
iter22,MicroAUC,0.675502378638117,,,,,22.0,GRU
iter22,0,0.6710291493158834,0.6844660194174758,0.6776809852808652,,,22.0,LSTM
iter22,1,0.3597733711048159,0.1798866855524079,0.2398489140698772,,,22.0,LSTM
iter22,2,0.1525704809286898,0.3250883392226148,0.2076749435665914,,,22.0,LSTM
iter22,Accuracy,0.5108077360637088,,,,,22.0,LSTM
iter22,MacroAUC,0.5929858377734883,,,,,22.0,LSTM
iter22,MicroAUC,0.6309971613954966,,,,,22.0,LSTM
iter22,0,0.6740027510316369,0.6142916840785625,0.6427634455618715,,,22.0,tabular_rf
iter22,1,0.4058091286307054,0.4168797953964194,0.4112699747687132,,,22.0,tabular_rf
iter22,2,0.2180451127819548,0.2989690721649484,0.2521739130434782,,,22.0,tabular_rf
iter22,Accuracy,0.5193779313749691,,,,,22.0,tabular_rf
iter22,MacroAUC,0.6387935406875961,,,,,22.0,tabular_rf
iter22,0,0.8787878787878788,0.0242373589636439,0.0471736478243188,,,22.0,tabular_xgb
iter22,1,0.3015177065767285,0.7621483375959079,0.4320927984533591,,,22.0,tabular_xgb
iter22,2,0.1784313725490196,0.3752577319587629,0.241860465116279,,,22.0,tabular_xgb
iter22,Accuracy,0.2799308812638854,,,,,22.0,tabular_xgb
iter22,MacroAUC,0.5594771498791296,,,,,22.0,tabular_xgb
iter22,0,0.804986642920748,0.6731198808637379,0.7331711273317113,,,22.0,TF-IDF
iter22,1,0.5284015852047557,0.6557377049180327,0.5852231163130943,,,22.0,TF-IDF
iter22,2,0.2838541666666667,0.3504823151125402,0.3136690647482014,,,22.0,TF-IDF
iter22,Accuracy,0.6241166077738516,,,,,22.0,TF-IDF
iter22,MacroAUC,0.77738227027407,,,,,22.0,TF-IDF
iter22,0,0.7348484848484849,0.1765776699029126,0.2847358121330724,,,22.0,Transformer
iter22,1,0.2739848282016957,0.8696883852691218,0.4166949440108585,,,22.0,Transformer
iter22,2,0.0,0.0,0.0,,,22.0,Transformer
iter22,Accuracy,0.3431930223739097,,,,,22.0,Transformer
iter22,MacroAUC,0.5511477672952548,,,,,22.0,Transformer
iter22,MicroAUC,0.4511610538112497,,,,,22.0,Transformer
iter23,0,0.7137,0.5101,0.595,,,23.0,BERT Transformer
iter23,1,0.35,0.6905,0.4645,,,23.0,BERT Transformer
iter23,2,0.1731,0.0335,0.0561,,,23.0,BERT Transformer
iter23,Accuracy,0.5037,,,,,23.0,BERT Transformer
iter23,MacroAUC,0.6087,,,,,23.0,BERT Transformer
iter23,MicroAUC,0.6176,,,,,23.0,BERT Transformer
iter23,0,0.6776532630191167,0.6237864077669902,0.6496050552922591,,,23.0,GRU
iter23,1,0.3339622641509434,0.5014164305949008,0.4009060022650056,,,23.0,GRU
iter23,2,0.1166666666666666,0.0247349823321554,0.0408163265306122,,,23.0,GRU
iter23,Accuracy,0.5267349260523322,,,,,23.0,GRU
iter23,MacroAUC,0.5861399038752277,,,,,23.0,GRU
iter23,MicroAUC,0.6587023166861021,,,,,23.0,GRU
iter23,0,0.6643638457109959,0.7002427184466019,0.6818316100443131,,,23.0,LSTM
iter23,1,0.3804878048780488,0.1104815864022662,0.1712403951701427,,,23.0,LSTM
iter23,2,0.1424460431654676,0.3498233215547703,0.2024539877300613,,,23.0,LSTM
iter23,Accuracy,0.5047402351156617,,,,,23.0,LSTM
iter23,MacroAUC,0.5893468313746286,,,,,23.0,LSTM
iter23,MicroAUC,0.6367762216432556,,,,,23.0,LSTM
iter23,0,0.6680923866552609,0.657130837189735,0.6625662778366914,,,23.0,tabular_rf
iter23,1,0.3890410958904109,0.3672413793103448,0.3778270509977827,,,23.0,tabular_rf
iter23,2,0.2182468694096601,0.2681318681318681,0.2406311637080868,,,23.0,tabular_rf
iter23,Accuracy,0.5285571142284569,,,,,23.0,tabular_rf
iter23,MacroAUC,0.6325004162043527,,,,,23.0,tabular_rf
iter23,0,0.8444444444444444,0.0479596129575094,0.090764331210191,,,23.0,tabular_xgb
iter23,1,0.3155893536121673,0.5008620689655172,0.3872042652449183,,,23.0,tabular_xgb
iter23,2,0.1577380952380952,0.6989010989010989,0.2573856738162687,,,23.0,tabular_xgb
iter23,Accuracy,0.2537575150300601,,,,,23.0,tabular_xgb
iter23,MacroAUC,0.5815722820085573,,,,,23.0,tabular_xgb
iter23,0,0.8288770053475936,0.6853352984524687,0.7503025413473174,,,23.0,TF-IDF
iter23,1,0.5376623376623376,0.667741935483871,0.5956834532374101,,,23.0,TF-IDF
iter23,2,0.3113924050632911,0.3967741935483871,0.3489361702127659,,,23.0,TF-IDF
iter23,Accuracy,0.6414516834280717,,,,,23.0,TF-IDF
iter23,MacroAUC,0.7768940380597096,,,,,23.0,TF-IDF
iter23,0,0.7248677248677249,0.1662621359223301,0.2704837117472853,,,23.0,Transformer
iter23,1,0.5,0.0028328611898017,0.0056338028169014,,,23.0,Transformer
iter23,2,0.1188470066518847,0.9469964664310954,0.2111899133175729,,,23.0,Transformer
iter23,Accuracy,0.2062950322335988,,,,,23.0,Transformer
iter23,MacroAUC,0.5498273979927487,,,,,23.0,Transformer
iter23,MicroAUC,0.3874786824238768,,,,,23.0,Transformer
iter24,0,0.6931,0.5517,0.6144,,,24.0,BERT Transformer
iter24,1,0.3485,0.5584,0.4292,,,24.0,BERT Transformer
iter24,2,0.1921,0.1259,0.1521,,,24.0,BERT Transformer
iter24,Accuracy,0.5024,,,,,24.0,BERT Transformer
iter24,MacroAUC,0.6016,,,,,24.0,BERT Transformer
iter24,MicroAUC,0.6336,,,,,24.0,BERT Transformer
iter24,0,0.7711442786069652,0.5643203883495146,0.6517168885774351,,,24.0,GRU
iter24,1,0.4144893111638955,0.4943342776203966,0.4509043927648579,,,24.0,GRU
iter24,2,0.2190152801358234,0.4558303886925795,0.2958715596330275,,,24.0,GRU
iter24,Accuracy,0.533940083428138,,,,,24.0,GRU
iter24,MacroAUC,0.6849792425343649,,,,,24.0,GRU
iter24,MicroAUC,0.7315713607972885,,,,,24.0,GRU
iter24,0,0.6578313253012048,0.662621359223301,0.660217654171705,,,24.0,LSTM
iter24,1,0.3471074380165289,0.178470254957507,0.235734331150608,,,24.0,LSTM
iter24,2,0.1482084690553746,0.3215547703180212,0.2028985507246377,,,24.0,LSTM
iter24,Accuracy,0.4963974213120971,,,,,24.0,LSTM
iter24,MacroAUC,0.5878983209158374,,,,,24.0,LSTM
iter24,MicroAUC,0.6649703204118516,,,,,24.0,LSTM
iter24,0,0.6948083454633673,0.5910028889806026,0.6387154326494202,,,24.0,tabular_rf
iter24,1,0.3422114608555286,0.3858052775250227,0.3627031650983747,,,24.0,tabular_rf
iter24,2,0.2102272727272727,0.3070539419087137,0.2495784148397976,,,24.0,tabular_rf
iter24,Accuracy,0.5004995004995005,,,,,24.0,tabular_rf
iter24,MacroAUC,0.6419650581100931,,,,,24.0,tabular_rf
iter24,0,0.913978494623656,0.035080478745357,0.0675675675675675,,,24.0,tabular_xgb
iter24,1,0.2770083102493075,0.818926296633303,0.4139834406623735,,,24.0,tabular_xgb
iter24,2,0.1570996978851963,0.2157676348547718,0.1818181818181818,,,24.0,tabular_xgb
iter24,Accuracy,0.2719780219780219,,,,,24.0,tabular_xgb
iter24,MacroAUC,0.5638815445972188,,,,,24.0,tabular_xgb
iter24,0,0.7979094076655052,0.6861423220973782,0.7378171566653242,,,24.0,TF-IDF
iter24,1,0.541727672035139,0.6187290969899666,0.5776736924277908,,,24.0,TF-IDF
iter24,2,0.3110047846889952,0.4113924050632911,0.3542234332425068,,,24.0,TF-IDF
iter24,Accuracy,0.629613161405069,,,,,24.0,TF-IDF
iter24,MacroAUC,0.7714783341311685,,,,,24.0,TF-IDF
iter24,0,0.7330097087378641,0.183252427184466,0.2932038834951456,,,24.0,Transformer
iter24,1,0.0,0.0,0.0,,,24.0,Transformer
iter24,2,0.1215121512151215,0.9540636042402828,0.2155688622754491,,,24.0,Transformer
iter24,Accuracy,0.2169131588926811,,,,,24.0,Transformer
iter24,MacroAUC,0.5563624552640828,,,,,24.0,Transformer
iter24,MicroAUC,0.4020280225011788,,,,,24.0,Transformer
iter25,0,0.7525,0.4325,0.5493,,,25.0,BERT Transformer
iter25,1,0.3366,0.7812,0.4705,,,25.0,BERT Transformer
iter25,2,0.1957,0.0331,0.0566,,,25.0,BERT Transformer
iter25,Accuracy,0.4793,,,,,25.0,BERT Transformer
iter25,MacroAUC,0.6225,,,,,25.0,BERT Transformer
iter25,MicroAUC,0.608,,,,,25.0,BERT Transformer
iter25,0,0.6506078343088699,0.8768203883495146,0.7469630395451021,,,25.0,GRU
iter25,1,0.4117647058823529,0.1487252124645892,0.218522372528616,,,25.0,GRU
iter25,2,0.217391304347826,0.1236749116607773,0.1576576576576576,,,25.0,GRU
iter25,Accuracy,0.6010618126659082,,,,,25.0,GRU
iter25,MacroAUC,0.6276695072390934,,,,,25.0,GRU
iter25,MicroAUC,0.7501470425606602,,,,,25.0,GRU
iter25,0,0.6685920577617328,0.5618932038834952,0.6106165512693703,,,25.0,LSTM
iter25,1,0.3186968838526912,0.3186968838526912,0.3186968838526912,,,25.0,LSTM
iter25,2,0.141025641025641,0.2720848056537102,0.1857659831121833,,,25.0,LSTM
iter25,Accuracy,0.465680697762609,,,,,25.0,LSTM
iter25,MacroAUC,0.5714536227260987,,,,,25.0,LSTM
iter25,MicroAUC,0.6166515597512658,,,,,25.0,LSTM
iter25,0,0.6748387096774193,0.6625844594594594,0.6686554442787129,,,25.0,tabular_rf
iter25,1,0.4003777148253069,0.3795881826320501,0.3897058823529412,,,25.0,tabular_rf
iter25,2,0.2472527472527472,0.3033707865168539,0.272452068617558,,,25.0,tabular_rf
iter25,Accuracy,0.5414758269720101,,,,,25.0,tabular_rf
iter25,MacroAUC,0.6515964375809953,,,,,25.0,tabular_rf
iter25,0,0.6827820186598813,0.6798986486486487,0.6813372831146848,,,25.0,tabular_xgb
iter25,1,0.4253875968992248,0.3930170098478066,0.4085621219171708,,,25.0,tabular_xgb
iter25,2,0.2296296296296296,0.2786516853932584,0.2517766497461929,,,25.0,tabular_xgb
iter25,Accuracy,0.5529262086513995,,,,,25.0,tabular_xgb
iter25,MacroAUC,0.658778335812678,,,,,25.0,tabular_xgb
iter25,0,0.8272484416740873,0.6901931649331352,0.7525313892264075,,,25.0,TF-IDF
iter25,1,0.5261707988980716,0.6181229773462783,0.5684523809523809,,,25.0,TF-IDF
iter25,2,0.2870588235294117,0.3935483870967742,0.3319727891156462,,,25.0,TF-IDF
iter25,Accuracy,0.6301671064204045,,,,,25.0,TF-IDF
iter25,MacroAUC,0.7719839834989909,,,,,25.0,TF-IDF
iter25,0,0.7091836734693877,0.1686893203883495,0.2725490196078431,,,25.0,Transformer
iter25,1,0.0,0.0,0.0,,,25.0,Transformer
iter25,2,0.1202672605790645,0.9540636042402828,0.2136075949367088,,,25.0,Transformer
iter25,Accuracy,0.2078119074706105,,,,,25.0,Transformer
iter25,MacroAUC,0.5627897417073061,,,,,25.0,Transformer
iter25,MicroAUC,0.3858719278710582,,,,,25.0,Transformer
iter26,0,0.6522,0.6981,0.6744,,,26.0,BERT Transformer
iter26,1,0.3163,0.1683,0.2197,,,26.0,BERT Transformer
iter26,2,0.1739,0.2985,0.2198,,,26.0,BERT Transformer
iter26,Accuracy,0.5089,,,,,26.0,BERT Transformer
iter26,MacroAUC,0.565,,,,,26.0,BERT Transformer
iter26,MicroAUC,0.675,,,,,26.0,BERT Transformer
iter26,0,0.7827586206896552,0.1377427184466019,0.2342621259029927,,,26.0,GRU
iter26,1,0.3569230769230769,0.1643059490084986,0.2250242483026188,,,26.0,GRU
iter26,2,0.1196834817012858,0.8551236749116607,0.2099783080260303,,,26.0,GRU
iter26,Accuracy,0.2218430034129692,,,,,26.0,GRU
iter26,MacroAUC,0.5847334604283071,,,,,26.0,GRU
iter26,MicroAUC,0.5119678982721457,,,,,26.0,GRU
iter26,0,0.6763509587449158,0.7063106796116505,0.691006233303651,,,26.0,LSTM
iter26,1,0.3860182370820669,0.1798866855524079,0.2454106280193236,,,26.0,LSTM
iter26,2,0.1362862010221465,0.2826855123674912,0.1839080459770115,,,26.0,LSTM
iter26,Accuracy,0.5199089874857793,,,,,26.0,LSTM
iter26,MacroAUC,0.6025493256673508,,,,,26.0,LSTM
iter26,MicroAUC,0.6526179543784099,,,,,26.0,LSTM
iter26,0,0.6898550724637681,0.601010101010101,0.6423751686909581,,,26.0,tabular_rf
iter26,1,0.377906976744186,0.3991228070175439,0.3882252559726962,,,26.0,tabular_rf
iter26,2,0.1948790896159317,0.2971800433839479,0.2353951890034364,,,26.0,tabular_rf
iter26,Accuracy,0.507920543122957,,,,,26.0,tabular_rf
iter26,MacroAUC,0.6379060506420958,,,,,26.0,tabular_rf
iter26,0,0.8658536585365854,0.0597643097643097,0.1118110236220472,,,26.0,tabular_xgb
iter26,1,0.2907971262401642,0.7456140350877193,0.4184100418410041,,,26.0,tabular_xgb
